Province/State Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20
Thailand,2,3,5,7,8,8,14,14,14,19,19,19,19,25,25,25,25,32,32,32,33,33,33,33,33,34,35,35,35,35,35,35,35,35,37,40,40,41,42,42,43,43,43,47,48,50,50,50,53,59,70,75
Japan,2,1,2,2,4,4,7,7,11,15,20,20,20,22,22,45,25,25,26,26,26,28,28,29,43,59,66,74,84,94,105,122,147,159,170,189,214,228,241,256,274,293,331,360,420,461,502,511,581,639,639,701
Singapore,1,3,3,4,5,7,7,10,13,16,18,18,24,28,28,30,33,40,45,47,50,58,67,72,75,77,81,84,84,85,85,89,89,91,93,93,93,102,106,108,110,110,117,130,138,150,150,160,178,178,200
Nepal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Malaysia,3,4,4,4,7,8,8,8,8,8,10,12,12,12,16,16,18,18,18,19,19,22,22,22,22,22,22,22,22,22,22,22,22,23,23,25,29,29,36,50,50,83,93,99,117,129,149,149,197
British Columbia Canada,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,9,12,13,21,21,27,32,32,39,46,64
New South Wales Australia,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,13,22,22,26,28,38,48,55,65,65,92
Victoria Australia,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,9,9,10,10,10,11,11,15,18,21,21,36
Queensland Australia,1,3,2,3,2,2,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,11,11,13,13,13,15,15,18,20,20,35
Cambodia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,5
Sri Lanka,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6
Germany,1,4,4,4,5,8,10,12,12,12,12,13,13,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,27,46,48,79,130,159,196,262,482,670,799,1040,1176,1457,1908,2078,3675
Finland,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,6,6,6,6,12,15,15,23,30,40,59,59,155
United Arab Emirates,4,4,4,4,5,5,5,5,5,5,7,7,8,8,8,8,8,8,9,9,9,9,9,9,13,13,13,13,13,13,19,21,21,21,27,27,29,29,45,45,45,74,74,85,85
Philippines,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,10,20,33,49,52,64
India,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,28,30,31,34,39,43,56,62,73,82
Italy,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,62,155,229,322,453,655,888,1128,1694,2036,2502,3089,3858,4636,5883,7375,9172,10149,12462,12462,17660
Sweden,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,12,14,15,21,35,94,101,161,203,248,355,500,599,814
Spain,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,13,15,32,45,84,120,165,222,259,400,500,673,1073,1695,2277,2277,5232
South Australia Australia,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,7,7,7,7,7,9,9,16
Belgium,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,13,23,50,109,169,200,239,267,314,314,559
Egypt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,15,15,49,55,59,60,67,80
From Diamond Princess Australia,4,7,7,7,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1,1,1,1,1,2,2,2,4,10,13,13,13,16,22,22,32,32,41,61,61,77
Iraq,1,1,5,7,7,13,19,26,32,35,35,40,54,60,60,71,71,71,101
Oman,2,2,4,4,4,6,6,6,12,15,16,16,16,16,16,18,18,18,19
Afghanistan,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,7,7,7
Bahrain,1,23,33,33,36,41,47,49,49,52,55,60,85,85,95,110,195,195,189
Kuwait,1,11,26,43,45,45,45,56,56,56,58,58,61,64,64,69,72,80,80
Algeria,1,1,1,1,1,1,3,5,12,12,17,17,19,20,20,20,24,26
Croatia,1,3,3,5,6,7,7,9,10,10,11,12,12,12,14,19,19,32
Switzerland,1,1,8,8,18,27,42,56,90,114,214,268,337,374,491,652,652,1139
Austria,2,2,3,3,9,14,18,21,29,41,55,79,104,131,182,246,302,504
Israel,1,1,1,1,1,2,3,4,7,10,10,12,15,20,37,43,61,61,83,109,131,161
Pakistan,2,2,2,4,4,4,5,5,5,6,6,6,6,16,19,20,28
Brazil,1,1,1,2,2,2,2,4,4,13,13,20,25,31,38,52,151
Georgia,1,1,1,1,3,3,3,3,4,4,4,13,15,15,24,24,25
Greece,1,3,4,4,7,7,7,9,31,45,46,73,73,89,99,99,190
North Macedonia,1,1,1,1,1,1,1,1,1,3,3,3,3,7,7,7,14
Norway,1,1,6,15,19,25,32,56,87,108,147,176,205,400,598,702,996
Romania,1,1,3,3,3,3,3,4,6,9,9,15,15,25,45,49,89
Estonia,1,1,1,1,1,2,2,3,10,10,10,10,12,16,16,79
Netherlands,1,1,6,10,18,24,38,82,128,188,265,321,382,503,503,804
San Marino,1,1,1,1,8,10,16,21,21,23,36,36,51,62,69,80
Belarus,1,1,1,1,1,6,6,6,6,6,6,9,9,12,27
Iceland,1,1,3,6,11,26,34,43,50,50,58,69,85,103,134
Lithuania,1,1,1,1,1,1,1,1,1,1,1,1,3,3,6
Mexico,1,4,5,5,5,5,5,6,6,7,7,7,8,12,12
New Zealand,1,1,1,1,1,3,3,4,5,5,5,5,5,5,5
Nigeria,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
Western Australia Australia,2,2,2,2,2,3,3,3,3,4,6,9,9,14
Ireland,1,1,1,2,6,6,18,18,19,21,34,43,43,90
Luxembourg,1,1,1,1,1,1,2,2,3,3,5,7,19,34
Monaco,1,1,1,1,1,1,1,1,1,1,1,1,2,2
Qatar,1,3,3,7,8,8,8,8,15,18,24,262,262,320
Ecuador,6,6,7,10,13,13,13,14,15,15,17,17,17
Azerbaijan,3,3,3,3,6,6,9,9,9,11,11,11,15
Armenia,1,1,1,1,1,1,1,1,1,1,1,4,8
Dominican Republic,1,1,1,1,1,2,2,5,5,5,5,5,5
Indonesia,2,2,2,2,4,4,6,19,27,34,34,69
Portugal,2,2,5,8,13,20,30,30,41,59,59,112
Andorra,1,1,1,1,1,1,1,1,1,1,1,1
Tasmania Australia,1,1,1,1,1,1,2,2,2,3,3,5
Latvia,1,1,1,1,1,1,2,6,8,10,10,17
Morocco,1,1,1,2,2,2,2,2,3,5,6,7
Saudi Arabia,1,1,1,5,5,5,11,15,20,21,45,86
Senegal,1,2,4,4,4,4,4,4,4,4,4,10
Argentina,1,1,1,2,8,12,12,17,19,19,31
Chile,1,1,4,4,4,8,8,13,23,23,43
Jordan,1,1,1,1,1,1,1,1,1,1,1
Ukraine,1,1,1,1,1,1,1,1,1,1,3
Hungary,2,2,2,4,7,9,9,13,13,19
Northern Territory Australia,1,1,0,0,0,0,1,1,1,1
Liechtenstein,1,1,1,1,1,1,1,1,1,1
Poland,1,1,5,5,11,16,22,31,49,68
Tunisia,1,1,1,1,2,2,5,7,7,16
Bosnia and Herzegovina,2,2,3,3,3,5,7,11,13
Slovenia,2,7,7,16,16,31,57,89,141
South Africa,1,1,1,3,3,7,13,17,24
Bhutan,1,1,1,1,1,1,1,1
Cameroon,1,1,2,2,2,2,2,2
Colombia,1,1,1,1,3,9,9,13
Costa Rica,1,1,5,9,9,13,22,23
Peru,1,1,6,7,11,11,15,28
Serbia,1,1,1,1,5,12,19,35
Slovakia,1,1,3,3,7,10,16,32
Togo,1,1,1,1,1,1,1,1
French Guiana,5,5,5,5,5,5,5
Malta,3,3,3,5,6,6,12
Martinique,2,2,2,2,3,3,3
Bulgaria,4,4,4,7,7,23
Maldives,4,4,6,8,8,9
Bangladesh,3,3,3,3,3,3
Paraguay,1,1,1,5,5,6
Ontario Canada,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,6,6,11,15,18,20,20,22,25,28,29,34,36,41,42,74
Alberta Canada,1,2,4,7,7,19,19,29
Quebec Canada,1,1,1,1,1,1,2,2,3,4,4,4,8,9,17
Albania,2,10,12,23,33
Cyprus,2,3,6,6,14
Brunei,1,1,11,11,37
Washington US,267,366,442,568
New York US,173,220,328,421
California US,144,177,221,282
Massachusetts US,92,95,108,123
Diamond Princess US,36,36,42,42,44,44,44,45,45,45,45,45,45,45,45,46,46,46,46
Grand Princess US,21,21,21,21,21,21,21
Georgia US,17,23,31,42
Colorado US,15,34,45,49
Florida US,15,28,35,50
New Jersey US,15,23,29,29
Oregon US,15,19,24,30
Texas US,13,21,27,43
Illinois US,12,25,32,46
Pennsylvania US,12,16,22,41
Iowa US,8,13,16,17
Maryland US,8,9,12,18
North Carolina US,7,7,15,17
South Carolina US,7,10,12,13
Tennessee US,7,9,18,26
Virginia US,7,9,17,30
Arizona US,6,9,9,9
Indiana US,6,11,13,13
Kentucky US,6,8,10,14
District of Columbia US,5,10,10,10
Nevada US,4,7,14,17
New Hampshire US,4,5,6,6
Minnesota US,3,5,9,14
Nebraska US,3,5,10,13
Ohio US,3,4,5,13
Rhode Island US,3,5,5,14
Wisconsin US,3,6,8,19
Connecticut US,2,3,5,11
Hawaii US,2,2,2,2
Oklahoma US,2,2,2,2
Utah US,2,3,5,9
Burkina Faso,1,2,2,2
Holy See,1,1,1,1,1,1,1,1
Mongolia,1,1,1,1
Panama,1,8,11,27
Kansas US,1,1,1,5
Louisiana US,1,6,19,36
Missouri US,1,1,1,2
Vermont US,1,1,2,2
Alaska US,1
Arkansas US,1,6,6
Delaware US,1,1,4
Idaho US,1
Maine US,1
Michigan US,2,2,16
Mississippi US,1,1
Montana US,1,1,1
New Mexico US,3,5,10
North Dakota US,1,1
South Dakota US,8,8,8
Wyoming US,1,1
Hubei China,444,444,549,761,1058,1423,3554,3554,4903,5806,7153,11177,13522,16678,19665,22112,24953,27100,29631,31728,33366,33366,48206,54406,56249,58182,59989,61682,62031,62442,62662,64084,64084,64287,64786,65187,65596,65914,66337,66907,67103,67217,67332,67466,67592,67666,67707,67743,67760,67773,67781,67786
Iran,2,5,18,28,43,61,95,139,245,388,593,978,1501,2336,2922,3513,4747,5823,6566,7161,8042,9000,10075,11364
"Korea, South",1,1,2,2,3,4,4,4,4,11,12,15,15,16,19,23,24,24,25,27,28,28,28,28,28,29,30,31,31,104,204,433,602,833,977,1261,1766,2337,3150,3736,4335,5186,5621,6088,6593,7041,7314,7478,7513,7755,7869,7979
France France,2,3,3,3,4,5,5,5,6,6,6,6,6,6,6,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,14,18,38,57,100,130,191,204,285,377,653,949,1126,1209,1784,2281,2281,3661
Guangdong China,26,32,53,78,111,151,207,277,354,436,535,632,725,813,895,970,1034,1095,1131,1159,1177,1219,1241,1261,1294,1316,1322,1328,1331,1332,1333,1339,1342,1345,1347,1347,1347,1348,1349,1349,1350,1350,1350,1351,1352,1352,1352,1352,1353,1356,1356,1356
Henan China,5,5,9,32,83,128,168,206,278,352,422,493,566,675,764,851,914,981,1033,1073,1105,1135,1169,1184,1212,1231,1246,1257,1262,1265,1267,1270,1271,1271,1271,1271,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1273,1273,1273
Zhejiang China,10,27,43,62,104,128,173,296,428,538,599,661,724,829,895,954,1006,1048,1075,1092,1117,1131,1145,1155,1162,1167,1171,1172,1174,1175,1203,1205,1205,1205,1205,1205,1205,1205,1205,1205,1206,1213,1213,1215,1215,1215,1215,1215,1215,1215,1215,1215
Hunan China,4,9,24,43,69,100,143,221,277,332,389,463,521,593,661,711,772,803,838,879,912,946,968,988,1001,1004,1006,1007,1008,1010,1011,1013,1016,1016,1016,1016,1017,1017,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018
Anhui China,1,9,15,39,60,70,106,152,200,237,297,340,408,480,530,591,665,733,779,830,860,889,910,934,950,962,973,982,986,987,988,989,989,989,989,989,989,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990
Jiangxi China,2,7,18,18,36,72,109,109,162,240,286,333,391,476,548,600,661,698,740,771,804,844,872,900,913,925,930,933,934,934,934,934,934,934,934,934,934,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935
Shandong China,2,6,15,27,46,75,95,130,158,184,206,230,259,275,307,347,386,416,444,466,487,497,509,523,532,537,541,543,544,546,749,750,754,755,756,756,756,756,756,758,758,758,758,758,758,758,758,758,758,760,760,760
Diamond Princess Cruise Ship,61,61,64,135,135,175,175,218,285,355,454,542,621,634,634,634,691,691,691,705,705,705,705,705,705,706,706,706,696,696,696,696,696,696,696,696
Jiangsu China,1,5,9,18,33,47,70,99,129,168,202,236,271,308,341,373,408,439,468,492,515,543,570,593,604,617,626,629,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631
Chongqing China,6,9,27,57,75,110,132,147,182,211,247,300,337,366,389,411,426,428,468,486,505,518,529,537,544,551,553,555,560,567,572,573,575,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576
Sichuan China,5,8,15,28,44,69,90,108,142,177,207,231,254,282,301,321,344,364,386,405,417,436,451,463,470,481,495,508,514,520,525,526,526,527,529,531,534,538,538,538,538,538,538,539,539,539,539,539,539,539,539,539
Heilongjiang China,2,4,9,15,21,33,38,44,59,80,95,121,155,190,227,277,295,307,331,360,378,395,419,425,445,457,464,470,476,479,479,480,480,480,480,480,480,480,480,480,480,480,481,481,481,481,481,481,482,482,482
Denmark Denmark,1,1,3,4,4,6,10,10,23,23,35,90,262,442,615,801
Beijing China,14,22,36,41,68,80,91,111,114,139,168,191,212,228,253,274,297,315,326,337,342,352,366,372,375,380,381,387,393,395,396,399,399,399,400,400,410,410,411,413,414,414,418,418,422,426,428,428,429,435,435,436
Shanghai China,9,16,20,33,40,53,66,96,112,135,169,182,203,219,243,257,277,286,293,299,303,311,315,318,326,328,333,333,333,334,334,335,335,335,336,337,337,337,337,337,337,338,338,339,342,342,342,342,344,344,344,346
Hebei China,1,1,2,8,13,18,33,48,65,82,96,104,113,126,135,157,172,195,206,218,239,251,265,283,291,300,301,306,306,307,308,309,311,311,311,312,317,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318
Fujian China,1,5,10,18,35,59,80,84,101,120,144,159,179,194,205,215,224,239,250,261,267,272,279,281,285,287,290,292,293,293,293,293,293,293,294,294,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296
Guangxi China,2,5,23,23,36,46,51,58,78,87,100,111,127,139,150,168,172,183,195,210,215,222,222,226,235,237,238,242,244,245,246,249,249,251,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252
Shaanxi China,3,5,15,22,35,46,56,63,87,101,116,128,142,165,173,184,195,208,213,219,225,229,230,232,236,240,240,242,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
Yunnan China,1,2,5,11,16,26,44,55,70,83,93,105,117,122,128,133,138,138,141,149,153,154,156,162,168,171,171,172,172,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
Hainan China,4,5,8,19,22,33,40,43,46,52,62,64,72,80,99,106,117,124,131,138,144,157,157,159,162,162,163,163,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
Guizhou China,1,3,3,4,5,7,9,9,12,29,29,38,46,58,64,71,81,89,99,109,127,133,135,140,143,144,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146
Tianjin China,4,4,8,10,14,23,24,27,31,32,41,48,60,67,69,79,81,88,91,95,106,112,119,120,122,124,125,128,130,131,132,135,135,135,135,135,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
Shanxi China,1,1,1,6,9,13,27,27,35,39,47,66,74,81,81,96,104,115,119,119,124,126,126,127,128,129,130,131,131,132,132,132,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
Gansu China,2,2,4,7,14,19,24,26,29,40,51,55,57,62,62,67,79,83,83,86,87,90,90,90,90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,102,119,120,124,124,125,127,127,127
Hong Kong China,2,2,5,8,8,8,10,10,12,13,15,15,17,21,24,25,26,29,38,49,50,53,56,56,57,60,62,63,68,68,69,74,79,84,91,92,94,95,96,100,100,105,105,107,108,114,115,120,126,129,134
Liaoning China,2,3,4,17,21,27,34,39,41,48,64,70,74,81,89,94,99,105,107,108,111,116,117,119,119,121,121,121,121,121,121,121,121,121,121,121,121,121,121,122,122,125,125,125,125,125,125,125,125,125,125,125
Jilin China,1,3,4,4,6,8,9,14,14,17,23,31,42,54,59,65,69,78,80,81,83,84,86,88,89,89,89,90,91,91,91,91,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
Czechia,3,3,5,8,12,18,19,31,31,41,91,94,141
Xinjiang China,2,2,3,4,5,10,13,14,17,18,21,24,29,32,36,39,42,45,49,55,59,63,65,70,71,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
Inner Mongolia China,1,7,7,11,15,16,19,20,23,27,34,35,42,46,50,52,54,58,58,60,61,65,68,70,72,73,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Ningxia China,1,1,2,3,4,7,11,12,17,21,26,28,31,34,34,40,43,45,45,49,53,58,64,67,70,70,70,70,71,71,71,71,71,71,71,71,72,72,73,73,74,74,75,75,75,75,75,75,75,75,75,75
Taiwan*,1,1,3,3,4,5,8,8,9,10,10,10,10,11,11,16,16,17,18,18,18,18,18,18,18,20,22,22,23,24,26,26,28,30,31,32,32,34,39,40,41,42,42,44,45,45,45,45,47,48,49,50
Vietnam,2,2,2,2,2,2,2,2,2,6,6,8,8,8,10,10,13,13,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,30,30,31,38,39,47
